193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/plugins/fusion-builder/assets/js/min/general/fusion-video.js?ver=1739524435 HTTP/3" 200 632 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/includes/lib/assets/min/js/general/fusion-responsive-typography.js?ver=1739524435 HTTP/3" 200 963 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/includes/lib/assets/min/js/library/fusion-video-general.js?ver=1739524435 HTTP/3" 200 823 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada-Child-Theme/build/main.js?ver=1739524435 HTTP/3" 200 48263 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/plugins/logo-carousel-pro/src/Frontend/assets/js/swiper-bundle.min.js?ver=4.1.4 HTTP/3" 200 38120 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/plugins/logo-carousel-pro/src/Frontend/assets/js/scripts.min.js?ver=4.1.4 HTTP/3" 200 7394 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/plugins/fusion-builder/assets/js/min/library/gsap.js?ver=1745350642 HTTP/3" 200 26603 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/includes/lib/assets/min/js/library/cssua.js?ver=1739524435 HTTP/3" 200 1425 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/includes/lib/assets/min/js/general/fusion.js?ver=1739524435 HTTP/3" 200 1627 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/includes/lib/assets/min/js/library/packery.js?ver=1739524437 HTTP/3" 200 4011 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/plugins/fusion-builder/assets/js/min/library/SplitType.js?ver=1745350642 HTTP/3" 200 4153 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/plugins/fusion-builder/assets/js/min/library/ScrollTrigger.js?ver=1745350642 HTTP/3" 200 16984 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/includes/lib/assets/min/js/library/isotope.js?ver=1739524437 HTTP/3" 200 9401 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/includes/lib/assets/min/js/library/modernizr.js?ver=1739524435 HTTP/3" 200 6622 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/includes/lib/assets/min/js/library/bootstrap.tooltip.js?ver=1739524435 HTTP/3" 200 3650 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/includes/lib/assets/min/js/library/swiper.js?ver=1739524435 HTTP/3" 200 39476 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/includes/lib/assets/min/js/library/jquery.flexslider.js?ver=1739524435 HTTP/3" 200 6212 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/includes/lib/assets/min/js/library/imagesLoaded.js?ver=1739524437 HTTP/3" 200 2112 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/includes/lib/assets/min/js/library/jquery.ilightbox.js?ver=1739524435 HTTP/3" 200 24075 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/includes/lib/assets/min/js/library/fusion-video-bg.js?ver=1739524435 HTTP/3" 200 1546 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/includes/lib/assets/min/js/general/fusion-lightbox.js?ver=1739524435 HTTP/3" 200 1982 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/includes/lib/assets/min/js/library/fusion-parallax.js?ver=1739524435 HTTP/3" 200 2854 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/plugins/fusion-builder/assets/js/min/general/awb-off-canvas.js?ver=1739524435 HTTP/3" 200 3381 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/includes/lib/assets/min/js/library/jquery.sticky-kit.js?ver=1739524435 HTTP/3" 200 1975 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/includes/lib/assets/min/js/general/fusion-flexslider.js?ver=1739524435 HTTP/3" 200 1475 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/includes/lib/assets/min/js/library/jquery.infinitescroll.js?ver=1739524437 HTTP/3" 200 11561 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/plugins/fusion-builder/assets/js/min/library/jquery.textillate.js?ver=1739524437 HTTP/3" 200 1998 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/plugins/fusion-builder/assets/js/min/general/fusion-title.js?ver=1739524437 HTTP/3" 200 1459 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/includes/lib/assets/min/js/general/fusion-blog.js?ver=1739524437 HTTP/3" 200 2006 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/plugins/fusion-builder/assets/js/min/general/fusion-container.js?ver=1739524435 HTTP/3" 200 3974 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/uploads/wpjobboard/job/22626/company-logo/__125x125_Telus-Digital-Logo.png HTTP/3" 200 2321 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/assets/min/js/general/avada-header.js?ver=1739524435 HTTP/3" 200 3867 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/assets/min/js/general/avada-menu.js?ver=1739524435 HTTP/3" 200 6514 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/includes/lib/assets/min/js/general/fusion-scroll-to-anchor.js?ver=1739524435 HTTP/3" 200 1922 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/uploads/wpjobboard/job/22542/company-logo/__125x125_ocimpklima.png HTTP/3" 200 3754 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/uploads/wpjobboard/job/22958/company-logo/__125x125_ELISA-LOGO.png HTTP/3" 200 5328 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
109.182.79.181 - - [18/Aug/2025:14:51:51 +0200] "GET /delo/obiralec-grozdja-m-z-2/ HTTP/3" 200 183349 "https://www.zaposlitev.info/prosta-dela/type/honorarno-delo/" "Mozilla/5.0 (Linux; Android 15; SM-S901B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.90 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/526.1.0.66.75;IABMV/1;]"
128.79.144.13 - - [18/Aug/2025:14:51:53 +0200] "GET /wp-content/uploads/2025/07/svetek-1.png HTTP/2" 200 25335 "https://www.zaposlitev.info/kariera/povprasevanje-delodajalcu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
128.79.144.13 - - [18/Aug/2025:14:51:53 +0200] "GET /wp-content/uploads/2025/05/Nizozemska.png HTTP/2" 200 45225 "https://www.zaposlitev.info/kariera/povprasevanje-delodajalcu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
128.79.144.13 - - [18/Aug/2025:14:51:53 +0200] "GET /wp-content/cache/min/1/wp-content/themes/Avada/includes/lib/assets/min/js/library/lazysizes.js?ver=1739524435 HTTP/2" 200 4373 "https://www.zaposlitev.info/kariera/povprasevanje-delodajalcu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
128.79.144.13 - - [18/Aug/2025:14:51:53 +0200] "GET /wp-content/uploads/2025/02/oglasnik-banner.jpg HTTP/2" 200 26404 "https://www.zaposlitev.info/kariera/povprasevanje-delodajalcu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
128.79.144.13 - - [18/Aug/2025:14:51:53 +0200] "GET /wp-content/themes/Avada/includes/lib/assets/fonts/icomoon/awb-icons.woff HTTP/2" 200 22204 "https://www.zaposlitev.info/kariera/povprasevanje-delodajalcu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
109.182.79.181 - - [18/Aug/2025:14:51:52 +0200] "GET /delo/instruktor-ali-instruktorica-2/ HTTP/3" 200 184775 "https://www.zaposlitev.info/prosta-dela/type/honorarno-delo/" "Mozilla/5.0 (Linux; Android 15; SM-S901B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.90 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/526.1.0.66.75;IABMV/1;]"
128.79.144.13 - - [18/Aug/2025:14:51:53 +0200] "GET /wp-content/themes/Avada/includes/lib/assets/fonts/icomoon/icomoon.woff HTTP/2" 404 175710 "https://www.zaposlitev.info/kariera/povprasevanje-delodajalcu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
128.79.144.13 - - [18/Aug/2025:14:51:54 +0200] "GET /wp-content/uploads/2021/09/zap-favicon.png HTTP/2" 200 804 "https://www.zaposlitev.info/kariera/povprasevanje-delodajalcu/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36"
109.182.79.181 - - [18/Aug/2025:14:51:58 +0200] "GET /delo/avtomehanik-17/ HTTP/3" 200 184216 "https://www.zaposlitev.info/prosta-dela/type/honorarno-delo/" "Mozilla/5.0 (Linux; Android 15; SM-S901B Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.90 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/526.1.0.66.75;IABMV/1;]"
152.89.234.215 - - [18/Aug/2025:14:51:58 +0200] "GET /delo/namestnik-vodje-poslovne-enote-m-z-ljubljana-dolgi-most/ HTTP/1.1" 200 31227 "-" "WP Rocket/Preload"
193.189.185.97 - - [18/Aug/2025:14:51:59 +0200] "GET / HTTP/2" 200 243307 "https://www.google.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
152.89.234.215 - - [18/Aug/2025:14:52:02 +0200] "GET /delo/pomocnik-kuharja-m-z-3/ HTTP/1.1" 200 31215 "-" "WP Rocket/Preload"
193.189.185.97 - - [18/Aug/2025:14:52:00 +0200] "GET /wp-content/uploads/wpjobboard/job/22538/company-logo/__125x125_10-logo_oblak_2018.png HTTP/3" 200 3287 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
46.122.96.19 - - [18/Aug/2025:14:51:59 +0200] "GET /delo/prodajalec-na-prodajnih-mestih-v-kranju-m-z/ HTTP/2" 200 185224 "https://www.zaposlitev.info/prosta-delovna-mesta/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36"
152.89.234.215 - - [18/Aug/2025:14:51:59 +0200] "GET /delo/kuhar-ica-m-z/ HTTP/1.1" 200 31201 "-" "WP Rocket/Preload"
193.189.185.97 - - [18/Aug/2025:14:52:01 +0200] "GET /wp-content/uploads/2021/09/zap-favicon.png HTTP/3" 200 804 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:01 +0200] "POST /wp-admin/admin-ajax.php HTTP/3" 200 50 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:02 +0200] "GET /wp-content/uploads/wpjobboard/job/22455/company-logo/__125x125_hubat.png HTTP/3" 200 2662 "https://www.zaposlitev.info/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
152.89.234.215 - - [18/Aug/2025:14:52:01 +0200] "GET /delo/klepar-6/ HTTP/1.1" 200 31096 "-" "WP Rocket/Preload"
152.89.234.215 - - [18/Aug/2025:14:52:04 +0200] "GET /delo/vodja-hipermarketa-m-z-vec-oseb-v-osrednji-sloveniji/ HTTP/1.1" 200 31196 "-" "WP Rocket/Preload"
193.189.185.97 - - [18/Aug/2025:14:52:07 +0200] "GET /wp-content/plugins/official-mailerlite-sign-up-forms/assets/css/mailerlite_forms.css?ver=1.7.13 HTTP/3" 200 236 "https://www.zaposlitev.info/najdi-zaposlitev/?field_3%5B%5D=Koro%C5%A1ka" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:07 +0200] "GET /wp-content/plugins/fusion-core/css/comment-form.min.css?ver=5.12.2 HTTP/3" 200 325 "https://www.zaposlitev.info/najdi-zaposlitev/?field_3%5B%5D=Koro%C5%A1ka" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:07 +0200] "GET /wp-content/plugins/fusion-core/css/privacy.min.css?ver=5.12.2 HTTP/3" 200 190 "https://www.zaposlitev.info/najdi-zaposlitev/?field_3%5B%5D=Koro%C5%A1ka" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:07 +0200] "GET /wp-content/plugins/fusion-core/css/faqs.min.css?ver=5.12.2 HTTP/3" 200 268 "https://www.zaposlitev.info/najdi-zaposlitev/?field_3%5B%5D=Koro%C5%A1ka" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:07 +0200] "GET /wp-content/plugins/fusion-core/css/portfolio.min.css?ver=5.12.2 HTTP/3" 200 1268 "https://www.zaposlitev.info/najdi-zaposlitev/?field_3%5B%5D=Koro%C5%A1ka" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:07 +0200] "GET /wp-content/themes/Avada/assets/css/style.min.css?ver=7.12.2 HTTP/3" 200 12523 "https://www.zaposlitev.info/najdi-zaposlitev/?field_3%5B%5D=Koro%C5%A1ka" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:07 +0200] "GET /wp-content/themes/Avada-Child-Theme/build/style.css?ver=6.6.3 HTTP/3" 200 36460 "https://www.zaposlitev.info/najdi-zaposlitev/?field_3%5B%5D=Koro%C5%A1ka" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
193.189.185.97 - - [18/Aug/2025:14:52:07 +0200] "GET /wp-content/plugins/wpjobboard/public/js/frontend.js?ver=5.8.1 HTTP/3" 200 4013 "https://www.zaposlitev.info/najdi-zaposlitev/?field_3%5B%5D=Koro%C5%A1ka" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0"
46.30.212.76 - - [18/Aug/2025:14:52:07 +0200] "GET /wp-content/plugins/official-mailerlite-sign-up-forms/assets/js/localization/validation-messages.js HTTP/3" 200 1701 "https://www.zaposlitev.info/delo/prodajalec-na-prodajnih-mestih-v-kranju-m-z/?nowprocket=1&no_optimize=1&wpr_imagedimensions=1" "WP-Rocket/SaaS Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
46.30.212.76 - - [18/Aug/2025:14:52:07 +0200] "GET /wp-includes/css/dist/block-library/style.min.css?ver=6.6.3 HTTP/3" 200 13903 "https://www.zaposlitev.info/delo/prodajalec-na-prodajnih-mestih-v-kranju-m-z/?nowprocket=1&no_optimize=1&wpr_imagedimensions=1" "WP-Rocket/SaaS Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
46.30.212.76 - - [18/Aug/2025:14:52:07 +0200] "GET /wp-content/themes/Avada-Child-Theme/build/main.js HTTP/3" 200 73729 "https://www.zaposlitev.info/delo/prodajalec-na-prodajnih-mestih-v-kranju-m-z/?nowprocket=1&no_optimize=1&wpr_imagedimensions=1" "WP-Rocket/SaaS Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
46.30.212.76 - - [18/Aug/2025:14:52:07 +0200] "GET /wp-content/plugins/wpjobboard-application-methods//assets/js/wpjobboard-am-frontend.js?ver=1.2.0 HTTP/3" 200 390 "https://www.zaposlitev.info/delo/prodajalec-na-prodajnih-mestih-v-kranju-m-z/?nowprocket=1&no_optimize=1&wpr_imagedimensions=1" "WP-Rocket/SaaS Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
46.30.212.76 - - [18/Aug/2025:14:52:07 +0200] "GET /wp-includes/js/plupload/moxie.min.js?ver=1.3.5 HTTP/3" 200 26466 "https://www.zaposlitev.info/delo/prodajalec-na-prodajnih-mestih-v-kranju-m-z/?nowprocket=1&no_optimize=1&wpr_imagedimensions=1" "WP-Rocket/SaaS Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
46.30.212.76 - - [18/Aug/2025:14:52:07 +0200] "GET /wp-includes/js/plupload/plupload.min.js?ver=2.1.9 HTTP/3" 200 5376 "https://www.zaposlitev.info/delo/prodajalec-na-prodajnih-mestih-v-kranju-m-z/?nowprocket=1&no_optimize=1&wpr_imagedimensions=1" "WP-Rocket/SaaS Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"
